s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.4314057,0.006179752,3.6934159,2.3841858e-07,298.151,298.151,0.0,0.0,0.0,-4.656613e-10,-0.000118255615,2.3841858e-07,-9.60703099991369e-05,-0.00012207031
0.4314057,0.0061797514,3.6932976,4.7683716e-07,298.15088,298.15088,0.0,0.0,0.0,-9.313226e-10,-0.00011444092,-2.3841858e-07,-6.867273400012722e-05,-9.1552734e-05
0.4314057,0.0061797504,3.6931832,2.3841858e-07,298.1508,298.1508,0.0,0.0,0.0,-1.3969839e-09,-0.0001103878,2.3841858e-07,-7.075273399930951e-05,-9.1552734e-05
0.4314057,0.006179749,3.6930728,4.7683716e-07,298.1507,298.1507,0.0,0.0,0.0,-4.656613e-10,-0.00010704994,-2.3841858e-07,-7.335273400013479e-05,-9.1552734e-05
0.4314057,0.0061797486,3.6929657,2.3841858e-07,298.1506,298.1506,0.0,0.0,0.0,-9.313226e-10,-0.000103235245,2.3841858e-07,-4.543515599948213e-05,-6.1035156e-05
0.4314057,0.0061797476,3.6928625,4.7683716e-07,298.15054,298.15054,0.0,0.0,0.0,-4.656613e-10,-0.0001001358,-2.3841858e-07,-4.69951559999773e-05,-6.1035156e-05
0.4314057,0.006179747,3.6927624,2.3841858e-07,298.15048,298.15048,0.0,0.0,0.0,-9.313226e-10,-9.679794e-05,0.0,-4.8555155998994537e-05,-6.1035156e-05
0.4314057,0.0061797462,3.6926656,2.3841858e-07,298.15042,298.15042,0.0,0.0,0.0,-4.656613e-10,-9.393692e-05,0.0,-5.0115155999489704e-05,-6.1035156e-05
0.4314057,0.006179746,3.6925716,2.3841858e-07,298.15036,298.15036,0.0,0.0,0.0,-9.313226e-10,-9.083748e-05,0.0,-2.1157577999984867e-05,-3.0517578e-05
0.4314057,0.006179745,3.6924808,2.3841858e-07,298.15033,298.15033,0.0,0.0,0.0,-4.656613e-10,-8.7976456e-05,2.3841858e-07,-2.1937577999493486e-05,-3.0517578e-05
0.4314057,0.0061797444,3.6923928,4.7683716e-07,298.1503,298.1503,0.0,0.0,0.0,-9.313226e-10,-8.511543e-05,0.0,-2.27175779990021e-05,-3.0517578e-05
0.4314057,0.0061797434,3.6923077,4.7683716e-07,298.15027,298.15027,0.0,0.0,0.0,-9.313226e-10,-8.201599e-05,0.0,-2.349757799998865e-05,-3.0517578e-05
0.4314057,0.0061797425,3.6922257,4.7683716e-07,298.15024,298.15024,0.0,0.0,0.0,-9.313226e-10,-7.9631805e-05,-2.3841858e-07,-2.4277577999497268e-05,-3.0517578e-05
0.4314057,0.0061797416,3.692146,2.3841858e-07,298.1502,298.1502,0.0,0.0,0.0,-4.656613e-10,-7.70092e-05,0.0,-2.5317577999827378e-05,-3.0517578e-05
0.4314057,0.006179741,3.692069,2.3841858e-07,298.15018,298.15018,0.0,0.0,0.0,-9.313226e-10,-7.4863434e-05,0.0,-2.5837577999992436e-05,-3.0517578e-05
0.4314057,0.00617974,3.6919942,2.3841858e-07,298.15015,298.15015,0.0,0.0,0.0,-4.656613e-10,-7.271767e-05,0.0,3.900000000498949e-06,0.0
0.4314057,0.0061797397,3.6919215,2.3841858e-07,298.15015,298.15015,0.0,0.0,0.0,-9.313226e-10,-7.033348e-05,0.0,-2.661757799950105e-05,-3.0517578e-05
0.4314057,0.006179739,3.6918511,2.3841858e-07,298.15012,298.15012,0.0,0.0,0.0,-4.656613e-10,-6.818771e-05,0.0,3.1200000009903304e-06,0.0
