s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.44274926,0.00617975,3.7226503,4.7683716e-07,298.2889,298.2889,-1.0354288,-2.5601594,0.00047409534,4.656613e-10,0.010143518,0.0,-0.014984131,-0.014984131
0.44322336,0.0061797504,3.7327938,4.7683716e-07,298.27393,298.27393,-2.5601594,0.0,0.0,-2.3283064e-09,0.017656803,7.1525574e-07,-0.007965088,-0.007965088
0.44322336,0.006179748,3.7504506,1.1920929e-06,298.26596,298.26596,0.0,-1.2217078,0.00022622943,-4.656613e-10,-0.029723883,-1.1920929e-06,-0.013549805,-0.013549805
0.4434496,0.0061797476,3.7207267,0.0,298.2524,298.2524,-1.2217078,-0.43730637,8.100271e-05,-9.313226e-10,0.012648344,4.7683716e-07,-0.010345459,-0.010345459
0.4435306,0.0061797467,3.733375,4.7683716e-07,298.24207,298.24207,-0.43730637,0.0,0.0,-1.3969839e-09,-0.009735107,-2.3841858e-07,-0.010498047,-0.010498047
0.4435306,0.0061797453,3.72364,2.3841858e-07,298.23157,298.23157,0.0,0.0,0.0,-1.8626451e-09,-0.0064885616,0.0,-0.009521484,-0.009521484
0.4435306,0.0061797434,3.7171514,2.3841858e-07,298.22205,298.22205,0.0,0.0,0.0,-4.656613e-10,-0.0014367104,1.1920929e-06,-0.008392334,-0.008392334
0.4435306,0.006179743,3.7157147,1.4305115e-06,298.21365,298.21365,0.0,-1.3251289,0.00024539232,-1.3969839e-09,-0.0011460781,0.0,-0.007446289,-0.007446289
0.44377598,0.0061797416,3.7145686,1.4305115e-06,298.2062,298.2062,-1.3251289,-1.8937835,0.00035068393,9.313226e-10,0.015070677,-4.7683716e-07,-0.0048828125,-0.0048828125
0.44412667,0.0061797425,3.7296393,9.536743e-07,298.20132,298.20132,-1.8937835,-7.2354383,0.0013399124,2.7939677e-09,0.00761199,2.3841858e-07,-0.002532959,-0.002532959
0.44546658,0.0061797453,3.7372513,1.1920929e-06,298.1988,298.1988,-7.2354383,0.0,0.0,-2.3283064e-09,0.060000896,1.1920929e-06,0.039215088,0.039215088
0.44546658,0.006179743,3.7972522,2.3841858e-06,298.238,298.238,0.0,0.0,0.0,-1.8626451e-09,-0.074532986,-2.1457672e-06,-0.010284424,-0.010284424
0.44546658,0.006179741,3.7227192,2.3841858e-07,298.22772,298.22772,0.0,0.0,0.0,2.7939677e-09,-0.0032634735,1.66893e-06,-0.009063721,-0.009063721
0.44546658,0.006179744,3.7194557,1.9073486e-06,298.21866,298.21866,0.0,0.0,0.0,4.656613e-10,-0.0021674633,-1.66893e-06,-0.008026123,-0.008026123
0.44546658,0.0061797444,3.7172883,2.3841858e-07,298.21063,298.21063,0.0,0.0,0.0,1.8626451e-09,-0.0015861988,7.1525574e-07,-0.007080078,-0.007080078
0.44546658,0.0061797462,3.715702,9.536743e-07,298.20355,298.20355,0.0,-7.3853207,0.0013676286,4.656613e-09,-0.0012283325,0.0,-0.0062561035,-0.0062561035
0.4468342,0.006179751,3.7144737,9.536743e-07,298.1973,298.1973,-7.3853207,-5.1110086,0.00094649196,2.3283064e-09,0.08197284,2.861023e-06,0.04043579,0.04043579
