episode,s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
47,0.8711585,0.0042904937,4.1262536,9.536743e-07,298.2125,298.2125,-0.36520573,-1.0905817,0.00020194054,1.3969839e-09,-0.025553703,-9.536743e-07,-0.007019043,-0.0070495605
47,0.8713604,0.004290495,4.1007,0.0,298.20547,298.20544,-1.0905817,-0.15222172,2.8192997e-05,-4.656613e-10,0.008449078,4.7683716e-07,-0.0049438477,-0.00491333
47,0.8713886,0.0042904946,4.109149,4.7683716e-07,298.20053,298.20053,-0.15222172,-0.782488,0.00014489889,0.0,-0.012530327,0.0,-0.0058288574,-0.0058288574
47,0.8715335,0.0042904946,4.0966187,4.7683716e-07,298.1947,298.1947,-0.782488,-0.47389597,8.773804e-05,0.0,0.0074424744,0.0,-0.0044555664,-0.0044555664
47,0.87162125,0.0042904946,4.104061,4.7683716e-07,298.19025,298.19025,-0.47389597,-4.0293794,0.00074619055,2.7939677e-09,-0.0041913986,0.0,-0.0043640137,-0.0043640137
47,0.87236744,0.0042904974,4.0998697,4.7683716e-07,298.18588,298.18588,-4.0293794,0.0,0.0,0.0,0.04382038,1.4305115e-06,0.0128479,0.0128479
47,0.87236744,0.0042904974,4.14369,1.9073486e-06,298.19873,298.19873,0.0,-1.4528269,0.00026905537,-9.313226e-10,-0.04829359,-1.9073486e-06,-0.005706787,-0.005706787
47,0.8726365,0.0042904965,4.0953965,0.0,298.19302,298.19302,-1.4528269,-3.7133396,0.0006876588,-1.8626451e-09,0.017854214,4.7683716e-07,-0.0024719238,-0.0024719238
47,0.87332416,0.0042904946,4.1132507,4.7683716e-07,298.19055,298.19055,-3.7133396,-4.8566875,0.0008993745,-2.7939677e-09,0.028074741,1.4305115e-06,0.010192871,0.010192871
47,0.87422353,0.004290492,4.1413255,1.9073486e-06,298.20074,298.20074,-4.8566875,0.0,0.0,0.0,0.014731884,-4.7683716e-07,0.019348145,0.019348145
47,0.87422353,0.004290492,4.1560574,1.4305115e-06,298.2201,298.2201,0.0,-0.9738312,0.00018036366,-9.313226e-10,-0.058163166,-9.536743e-07,-0.008178711,-0.008178711
47,0.8744039,0.004290491,4.097894,4.7683716e-07,298.2119,298.2119,-0.9738312,-3.083231,0.0005709529,-1.3969839e-09,0.0111756325,4.7683716e-07,-0.00592041,-0.00592041
47,0.87497485,0.0042904895,4.10907,9.536743e-07,298.206,298.206,-3.083231,-1.5517864,0.000287354,-4.656613e-10,0.026154518,4.7683716e-07,0.0042419434,0.0042419434
47,0.8752622,0.004290489,4.1352243,1.4305115e-06,298.21024,298.21024,-1.5517864,-1.147836,0.00021255016,-4.656613e-10,-0.018183231,-4.7683716e-07,-0.0039367676,-0.0039367676
47,0.87547475,0.0042904885,4.117041,9.536743e-07,298.2063,298.2063,-1.147836,-3.0556564,0.0005658865,-4.656613e-10,-0.005522728,-4.7683716e-07,-0.0048217773,-0.0048217773
47,0.87604064,0.004290488,4.1115184,4.7683716e-07,298.20148,298.20148,-3.0556564,-1.9345253,0.00035822392,-9.313226e-10,0.023693085,4.7683716e-07,0.0046081543,0.0046081543
47,0.87639886,0.004290487,4.1352115,9.536743e-07,298.2061,298.2061,-1.9345253,-2.2517438,0.0004169941,-1.3969839e-09,-0.01297617,-4.7683716e-07,-0.0018920898,-0.0018920898
47,0.87681586,0.0042904858,4.1222353,4.7683716e-07,298.2042,298.2042,-2.2517438,-0.26350364,4.8816204e-05,0.0,0.004012108,9.536743e-07,-0.00021362305,-0.00021362305
47,0.8768647,0.0042904858,4.1262474,1.4305115e-06,298.20398,298.20398,-0.26350364,0.0,0.0,0.0,-0.025645733,-9.536743e-07,-0.006134033,-0.006134033
47,0.8768647,0.0042904858,4.1006017,4.7683716e-07,298.19785,298.19785,0.0,-1.6808858,0.00031125546,1.8626451e-09,-0.00452137,-4.7683716e-07,-0.005584717,-0.005584717
47,0.8771759,0.0042904876,4.0960803,0.0,298.19226,298.19226,-1.6808858,-5.462463,0.00101161,-5.5879354e-09,0.021009445,1.9073486e-06,-0.0016174316,-0.0016174316
47,0.87818754,0.004290482,4.1170897,1.9073486e-06,298.19064,298.19064,-5.462463,0.0,0.0,0.0,0.044884205,9.536743e-07,0.025878906,0.025878906
47,0.87818754,0.004290482,4.161974,2.861023e-06,298.21652,298.21652,0.0,-2.1987593,0.00040715933,-9.313226e-10,-0.06382656,-2.3841858e-06,-0.007751465,-0.007751465
47,0.8785947,0.004290481,4.0981474,4.7683716e-07,298.20877,298.20877,-2.1987593,0.0,0.0,0.0,0.02720356,4.7683716e-07,-0.0010986328,-0.0010986328
47,0.8785947,0.004290481,4.125351,9.536743e-07,298.20767,298.20767,0.0,-4.3023233,0.0007967353,-2.3283064e-09,-0.028300762,-9.536743e-07,-0.0067443848,-0.0067443848
47,0.87939143,0.004290479,4.09705,0.0,298.20093,298.20093,-4.3023233,0.0,0.0,9.313226e-10,0.052719116,1.9073486e-06,0.0138549805,0.0138549805
47,0.87939143,0.0042904797,4.1497693,1.9073486e-06,298.21478,298.21478,0.0,-4.540641,0.0008408427,-4.1909516e-09,-0.051944733,-1.4305115e-06,-0.0075683594,-0.0075683594
47,0.8802323,0.0042904755,4.0978246,4.7683716e-07,298.2072,298.2072,-4.540641,0.0,0.0,0.0,0.05532646,1.4305115e-06,0.015411377,0.015411377
47,0.8802323,0.0042904755,4.153151,1.9073486e-06,298.22263,298.22263,0.0,-0.07247795,1.3411045e-05,9.313226e-10,-0.054718494,-1.4305115e-06,-0.008483887,-0.008483887
47,0.8802457,0.0042904764,4.0984325,4.7683716e-07,298.21414,298.21414,-0.07247795,-1.9940019,0.00036925077,2.4680048e-08,-0.00042581558,-4.7683716e-07,-0.0074768066,-0.0074768066
47,0.88061494,0.004290501,4.0980067,0.0,298.20667,298.20667,-1.9940019,-1.1192783,0.00020730495,4.656613e-10,0.0241189,1.001358e-05,-0.001953125,-0.001953125
47,0.88082224,0.0042905016,4.1221256,1.001358e-05,298.2047,298.2047,-1.1192783,0.0,0.0,0.0,-0.010761738,-9.059906e-06,-0.0047912598,-0.0047912598
47,0.88082224,0.0042905016,4.111364,9.536743e-07,298.19992,298.19992,0.0,-2.3907168,0.0004427433,-4.1909516e-09,-0.014903545,-9.536743e-07,-0.0058288574,-0.0058288574
47,0.881265,0.0042904974,4.0964603,0.0,298.1941,298.1941,-2.3907168,-1.3140532,0.00024330616,-1.3969839e-09,0.030175209,1.4305115e-06,0.0012817383,0.0012817383
47,0.8815083,0.004290496,4.1266356,1.4305115e-06,298.19537,298.19537,-1.3140532,-3.1045952,0.0005749464,-1.8626451e-09,-0.012804985,-4.7683716e-07,-0.0031433105,-0.0031433105
47,0.88208324,0.004290494,4.1138306,9.536743e-07,298.19223,298.19223,-3.1045952,-1.0305227,0.00019085407,-4.656613e-10,0.022599697,4.7683716e-07,0.005859375,0.005859375
47,0.8822741,0.0042904937,4.1364303,1.4305115e-06,298.1981,298.1981,-1.0305227,0.0,0.0,0.0,-0.025168896,-9.536743e-07,-0.0041503906,-0.0041503906
47,0.8822741,0.0042904937,4.1112614,4.7683716e-07,298.19394,298.19394,0.0,-1.0130146,0.00018757582,-9.313226e-10,-0.014086723,-4.7683716e-07,-0.005126953,-0.005126953
47,0.88246167,0.0042904927,4.0971746,0.0,298.1888,298.1888,-1.0130146,-3.217853,0.00059586763,-2.3283064e-09,0.012418747,9.536743e-07,-0.0032348633,-0.0032653809
47,0.88305753,0.0042904904,4.1095934,9.536743e-07,298.18558,298.18555,-3.217853,-1.801728,0.0003336668,-1.3969839e-09,0.02785492,4.7683716e-07,0.0072631836,0.007293701
47,0.8833912,0.004290489,4.1374483,1.4305115e-06,298.19284,298.19284,-1.801728,-2.5094416,0.00046473742,-1.8626451e-09,-0.016234398,-9.536743e-07,-0.0010070801,-0.0010070801
47,0.88385594,0.004290487,4.121214,4.7683716e-07,298.19183,298.19183,-2.5094416,-4.9442286,0.00091558695,-3.7252903e-09,0.009123802,9.536743e-07,0.002532959,0.002532959
47,0.8847715,0.0042904834,4.1303377,1.4305115e-06,298.19437,298.19437,-4.9442286,-3.4864454,0.0006456375,-2.7939677e-09,0.029315472,4.7683716e-07,0.021148682,0.021148682
47,0.88541716,0.0042904806,4.159653,1.9073486e-06,298.2155,298.2155,-3.4864454,-2.3635721,0.0004376769,-1.3969839e-09,-0.014484882,0.0,0.0067749023,0.0067749023
47,0.88585484,0.0042904792,4.1451683,1.9073486e-06,298.2223,298.2223,-2.3635721,-0.615001,0.000113904476,0.0,-0.013337612,-4.7683716e-07,-0.0012817383,-0.0012817383
47,0.88596874,0.0042904792,4.1318307,1.4305115e-06,298.221,298.221,-0.615001,-0.18167225,3.361702e-05,0.0,-0.023299217,-9.536743e-07,-0.007598877,-0.007598877
47,0.88600236,0.0042904792,4.1085315,4.7683716e-07,298.2134,298.2134,-0.18167225,-0.6028161,0.0001116395,4.656613e-10,-0.0070204735,-4.7683716e-07,-0.007293701,-0.007293701
47,0.886114,0.0042904797,4.101511,0.0,298.20612,298.20612,-0.6028161,-1.39907,0.0002591014,-9.313226e-10,0.0044965744,0.0,-0.006011963,-0.006011963
47,0.8863731,0.004290479,4.1060076,0.0,298.2001,298.2001,-1.39907,-0.6796442,0.00012588501,4.656613e-10,0.0099487305,4.7683716e-07,-0.0034484863,-0.0034484863
47,0.886499,0.0042904792,4.1159563,4.7683716e-07,298.19666,298.19666,-0.6796442,-1.471006,0.00027239323,-1.8626451e-09,-0.009376049,-4.7683716e-07,-0.0047912598,-0.0047912598
47,0.8867714,0.0042904774,4.1065803,0.0,298.19186,298.19186,-1.471006,-3.1143186,0.00057673454,-9.313226e-10,0.010027409,1.4305115e-06,-0.0022888184,-0.0022888184
47,0.8873481,0.0042904764,4.1166077,1.4305115e-06,298.18958,298.18958,-3.1143186,0.0,0.0,0.0,0.021039486,-9.536743e-07,0.0062561035,0.0062561035
47,0.8873481,0.0042904764,4.137647,4.7683716e-07,298.19583,298.19583,0.0,-3.143995,0.00058221817,-1.8626451e-09,-0.03908682,-4.7683716e-07,-0.005340576,-0.0053710938
47,0.88793033,0.0042904746,4.0985603,0.0,298.1905,298.19046,-3.143995,-2.68675,0.00049751997,-1.8626451e-09,0.03960085,1.4305115e-06,0.0063476562,0.006378174
47,0.88842785,0.0042904727,4.138161,1.4305115e-06,298.19684,298.19684,-2.68675,0.0,0.0,4.656613e-10,-0.0042700768,0.0,0.0030212402,0.0030212402
47,0.88842785,0.004290473,4.133891,1.4305115e-06,298.19986,298.19986,0.0,0.0,0.0,9.313226e-10,-0.034603596,-1.4305115e-06,-0.0058288574,-0.0058288574
47,0.88842785,0.004290474,4.0992875,0.0,298.19403,298.19403,0.0,-3.1174703,0.0005773306,-9.313226e-10,-0.0011744499,0.0,-0.005126953,-0.005126953
47,0.8890052,0.004290473,4.098113,0.0,298.1889,298.1889,-3.1174703,-1.2716527,0.00023549795,0.0,0.03947401,1.4305115e-06,0.0062561035,0.0062561035
47,0.8892407,0.004290473,4.137587,1.4305115e-06,298.19516,298.19516,-1.2716527,0.0,0.0,0.0,-0.0220747,-4.7683716e-07,-0.0031738281,-0.0032043457
47,0.8892407,0.004290473,4.1155124,9.536743e-07,298.192,298.19196,0.0,0.0,0.0,9.313226e-10,-0.017120361,-4.7683716e-07,-0.00491333,-0.0048828125
47,0.8892407,0.004290474,4.098392,4.7683716e-07,298.18707,298.18707,0.0,-4.9050007,0.0009083152,0.0,-0.0008788109,-4.7683716e-07,-0.004333496,-0.004333496
47,0.890149,0.004290474,4.097513,0.0,298.18274,298.18274,-4.9050007,0.0,0.0,0.0,0.060358047,9.536743e-07,0.021148682,0.021148682
47,0.890149,0.004290474,4.1578712,9.536743e-07,298.2039,298.2039,0.0,-0.24835828,4.6014786e-05,-4.656613e-10,-0.058474064,-4.7683716e-07,-0.006286621,-0.006286621
47,0.890195,0.0042904736,4.099397,4.7683716e-07,298.1976,298.1976,-0.24835828,0.0,0.0,9.313226e-10,0.0021600723,0.0,-0.005432129,-0.005432129
47,0.890195,0.0042904746,4.1015573,4.7683716e-07,298.19217,298.19217,0.0,-5.739244,0.0010628104,-1.8626451e-08,-0.003955841,-4.7683716e-07,-0.00491333,-0.00491333
47,0.8912578,0.004290456,4.0976014,0.0,298.18726,298.18726,-5.739244,-3.1103327,0.0005759597,-2.7939677e-09,0.06940603,7.1525574e-06,0.0289917,0.0289917
47,0.8918338,0.004290453,4.1670074,7.1525574e-06,298.21625,298.21625,-3.1103327,0.0,0.0,9.313226e-10,-0.026206017,-5.2452087e-06,0.003692627,0.003692627
47,0.8918338,0.004290454,4.1408014,1.9073486e-06,298.21994,298.21994,0.0,-0.5342999,9.894371e-05,4.656613e-10,-0.04014635,-1.9073486e-06,-0.008148193,-0.008148193
47,0.8919327,0.0042904546,4.100655,0.0,298.2118,298.2118,-0.5342999,-1.8035059,0.00033402443,3.7252903e-09,0.0057621,4.7683716e-07,-0.0067443848,-0.0067749023
47,0.89226675,0.0042904583,4.106417,4.7683716e-07,298.20505,298.20502,-1.8035059,-5.5286407,0.001023829,-2.7939677e-09,0.016142368,9.536743e-07,-0.0025024414,-0.0024719238
47,0.8932906,0.0042904555,4.1225595,1.4305115e-06,298.20255,298.20255,-5.5286407,-2.8326585,0.0005245209,-1.8626451e-09,0.044769764,1.4305115e-06,0.025878906,0.025878906
47,0.8938151,0.0042904536,4.1673293,2.861023e-06,298.22842,298.22842,-2.8326585,-1.5244265,0.0002823472,-4.656613e-10,-0.028233051,-1.4305115e-06,0.0007324219,0.0007324219
47,0.89409745,0.004290453,4.1390963,1.4305115e-06,298.22916,298.22916,-1.5244265,-1.3947791,0.00025826693,0.0,-0.01678133,-4.7683716e-07,-0.006011963,-0.006011963
47,0.8943557,0.004290453,4.122315,9.536743e-07,298.22314,298.22314,-1.3947791,0.0,0.0,0.0,-0.0023946762,-4.7683716e-07,-0.0058898926,-0.0058898926
47,0.8943557,0.004290453,4.1199203,4.7683716e-07,298.21725,298.21725,0.0,-2.576783,0.0004771948,-1.8626451e-09,-0.019320488,0.0,-0.007843018,-0.007843018
47,0.8948329,0.0042904513,4.1006,4.7683716e-07,298.2094,298.2094,-2.576783,0.0,0.0,9.313226e-10,0.03287649,4.7683716e-07,0.0008239746,0.0008239746
47,0.8948329,0.004290452,4.1334763,9.536743e-07,298.21024,298.21024,0.0,0.0,0.0,9.313226e-10,-0.03330612,-4.7683716e-07,-0.007019043,-0.007019043
47,0.8948329,0.004290453,4.10017,4.7683716e-07,298.20322,298.20322,0.0,-1.1912843,0.00022059679,-1.3969839e-09,-0.0010595322,-4.7683716e-07,-0.006225586,-0.006225586
47,0.8950535,0.0042904518,4.0991106,0.0,298.197,298.197,-1.1912843,-4.1612325,0.00077062845,-5.122274e-09,0.015176773,9.536743e-07,-0.003753662,-0.003753662
47,0.89582413,0.0042904466,4.1142874,9.536743e-07,298.19324,298.19324,-4.1612325,0.0,0.0,9.313226e-10,0.037480354,1.4305115e-06,0.013641357,0.01361084
47,0.89582413,0.0042904476,4.1517677,2.3841858e-06,298.20688,298.20685,0.0,-1.0085609,0.00018674135,4.656613e-10,-0.05121851,-1.9073486e-06,-0.006652832,-0.0066223145
47,0.8960109,0.004290448,4.100549,4.7683716e-07,298.20023,298.20023,-1.0085609,-2.3118,0.00042814016,-1.3969839e-09,0.012417793,0.0,-0.0045166016,-0.004547119
47,0.896439,0.0042904466,4.112967,4.7683716e-07,298.1957,298.19568,-2.3118,-1.0536052,0.000195086,0.0,0.016980171,4.7683716e-07,0.00091552734,0.0009460449
47,0.8966341,0.0042904466,4.129947,9.536743e-07,298.19662,298.19662,-1.0536052,-1.7645804,0.00032675266,0.0,-0.015787125,0.0,-0.003967285,-0.003967285
47,0.89696085,0.0042904466,4.11416,9.536743e-07,298.19266,298.19266,-1.7645804,-2.1079097,0.00039035082,-9.313226e-10,0.009174347,-9.536743e-07,-0.0011901855,-0.0011901855
47,0.8973512,0.0042904457,4.1233344,0.0,298.19147,298.19147,-2.1079097,-1.3271776,0.00024580956,-9.313226e-10,0.004816532,1.4305115e-06,0.0005187988,0.0005187988
47,0.897597,0.004290445,4.128151,1.4305115e-06,298.192,298.192,-1.3271776,0.0,0.0,0.0,-0.009830475,-4.7683716e-07,-0.0025939941,-0.0025939941
47,0.897597,0.004290445,4.1183205,9.536743e-07,298.1894,298.1894,0.0,-5.8309374,0.0010797977,0.0,-0.018107414,-9.536743e-07,-0.0046081543,-0.0046081543
47,0.8986768,0.004290445,4.100213,0.0,298.18478,298.18478,-5.8309374,0.0,0.0,0.0,0.07117319,1.4305115e-06,0.030975342,0.030975342
47,0.8986768,0.004290445,4.1713862,1.4305115e-06,298.21576,298.21576,0.0,-0.556282,0.000102996826,0.0,-0.069018364,-1.4305115e-06,-0.0076904297,-0.0076904297
47,0.8987798,0.004290445,4.102368,0.0,298.20807,298.20807,-0.556282,-0.50367427,9.328127e-05,0.0,0.0060396194,4.7683716e-07,-0.006286621,-0.006286621
47,0.8988731,0.004290445,4.1084075,4.7683716e-07,298.20178,298.20178,-0.50367427,-4.246712,0.0007864237,-4.656613e-10,-0.0014123917,0.0,-0.005645752,-0.005645752
47,0.8996595,0.0042904443,4.106995,4.7683716e-07,298.19614,298.19614,-4.246712,-4.7533097,0.0008802414,-3.7252903e-09,0.047328472,9.536743e-07,0.014221191,0.014221191
47,0.90053976,0.0042904406,4.1543236,1.4305115e-06,298.21036,298.21036,-4.7533097,0.0,0.0,9.313226e-10,0.0084962845,9.536743e-07,0.017944336,0.017944336
47,0.90053976,0.0042904415,4.16282,2.3841858e-06,298.2283,298.2283,0.0,0.0,0.0,9.313226e-10,-0.05919838,-2.3841858e-06,-0.009124756,-0.009124756
47,0.90053976,0.0042904424,4.1036215,0.0,298.21918,298.21918,0.0,-4.976844,0.0009216666,-4.656613e-09,-0.0017571449,4.7683716e-07,-0.008087158,-0.008087158
47,0.9014614,0.004290438,4.1018643,4.7683716e-07,298.2111,298.2111,-4.976844,-0.08403569,1.5556812e-05,9.313226e-10,0.062201977,2.3841858e-06,0.019470215,0.019470215
47,0.901477,0.0042904387,4.1640663,2.861023e-06,298.23056,298.23056,-0.08403569,-1.668104,0.00030887127,1.816079e-08,-0.05974865,-2.3841858e-06,-0.0093688965,-0.0093688965
47,0.90178585,0.004290457,4.1043177,4.7683716e-07,298.2212,298.2212,-1.668104,-2.7133572,0.00050246716,1.3969839e-09,0.020066738,7.1525574e-06,-0.004760742,-0.004760742
47,0.9022883,0.0042904583,4.1243844,7.6293945e-06,298.21643,298.21643,-2.7133572,-0.6067292,0.00011241436,-4.656613e-10,0.013794899,-6.67572e-06,0.0010070801,0.0010070801
47,0.90240073,0.004290458,4.1381793,9.536743e-07,298.21744,298.21744,-0.6067292,-0.106602006,1.9729137e-05,0.0,-0.027347088,-4.7683716e-07,-0.0072631836,-0.007293701
47,0.90242046,0.004290458,4.110832,4.7683716e-07,298.21017,298.21014,-0.106602006,-4.678896,0.0008664727,-5.122274e-09,-0.007745266,0.0,-0.0069885254,-0.006958008
47,0.90328693,0.0042904527,4.103087,4.7683716e-07,298.2032,298.2032,-4.678896,-0.4868944,9.012222e-05,4.656613e-10,0.05777073,3.33786e-06,0.017364502,0.017364502
47,0.90337706,0.004290453,4.1608577,3.8146973e-06,298.22055,298.22055,-0.4868944,-1.6867721,0.00031238794,4.656613e-10,-0.05097103,-3.8146973e-06,-0.0078125,-0.0078125
47,0.90368944,0.0042904536,4.1098866,0.0,298.21274,298.21274,-1.6867721,-4.785861,0.00088626146,-1.3969839e-09,0.015240192,0.0,-0.0037231445,-0.0037231445
47,0.9045757,0.004290452,4.125127,0.0,298.209,298.209,-4.785861,-3.3772998,0.00062543154,-1.8626451e-09,0.038918972,2.3841858e-06,0.018218994,0.018218994
47,0.90520114,0.0042904504,4.164046,2.3841858e-06,298.22723,298.22723,-3.3772998,0.0,0.0,9.313226e-10,-0.014019966,-4.7683716e-07,0.0047302246,0.0047302246
47,0.90520114,0.0042904513,4.150026,1.9073486e-06,298.23196,298.23196,0.0,-0.16996108,3.1471252e-05,4.656613e-10,-0.044834137,-1.9073486e-06,-0.009552002,-0.009552002
47,0.9052326,0.0042904518,4.1051917,0.0,298.2224,298.2224,-0.16996108,-2.0460112,0.00037890673,8.8475645e-09,0.00052022934,0.0,-0.008361816,-0.008392334
47,0.9056115,0.0042904606,4.105712,0.0,298.21405,298.21402,-2.0460112,-1.2826976,0.00023752451,0.0,0.024447441,3.33786e-06,-0.002380371,-0.0023498535
47,0.90584904,0.0042904606,4.1301594,3.33786e-06,298.21167,298.21167,-1.2826976,-1.3384038,0.0002478361,-4.656613e-10,-0.009725571,-3.33786e-06,-0.0050354004,-0.0050354004
47,0.9060969,0.00429046,4.120434,0.0,298.20663,298.20663,-1.3384038,0.0,0.0,9.313226e-10,0.0005850792,9.536743e-07,-0.0043029785,-0.0043029785
47,0.9060969,0.004290461,4.121019,9.536743e-07,298.20233,298.20233,0.0,0.0,0.0,0.0,-0.018506527,-4.7683716e-07,-0.0061035156,-0.0061035156
47,0.9060969,0.004290461,4.1025124,4.7683716e-07,298.19623,298.19623,0.0,-1.2245554,0.00022679567,-1.3969839e-09,-0.0009775162,-4.7683716e-07,-0.0054016113,-0.0054016113
47,0.9063237,0.0042904597,4.101535,0.0,298.19083,298.19083,-1.2245554,-0.21232185,3.927946e-05,0.0,0.016055584,9.536743e-07,-0.002960205,-0.002960205
47,0.90636295,0.0042904597,4.1175904,9.536743e-07,298.18787,298.18787,-0.21232185,-2.3531067,0.00043576956,6.0535967e-09,-0.013504028,-4.7683716e-07,-0.004333496,-0.004333496
47,0.9067987,0.0042904657,4.1040864,4.7683716e-07,298.18353,298.18353,-2.3531067,-2.5837092,0.0004785061,-9.313226e-10,0.028421879,1.9073486e-06,0.0024108887,0.0024108887
47,0.9072772,0.004290465,4.1325083,2.3841858e-06,298.18594,298.18594,-2.5837092,-3.0961733,0.0005733371,-1.8626451e-09,0.004356861,-9.536743e-07,0.0036010742,0.0036010742
47,0.90785056,0.004290463,4.136865,1.4305115e-06,298.18954,298.18954,-3.0961733,0.0,0.0,9.313226e-10,0.007826328,0.0,0.006591797,0.006591797
47,0.90785056,0.004290464,4.1446915,1.4305115e-06,298.19614,298.19614,0.0,-0.649975,0.00012034178,0.0,-0.040663242,-1.4305115e-06,-0.0054016113,-0.0054016113
47,0.9079709,0.004290464,4.104028,0.0,298.19073,298.19073,-0.649975,-1.6845483,0.0003119707,-1.3969839e-09,0.007657528,0.0,-0.004119873,-0.004119873
47,0.9082829,0.0042904625,4.1116858,0.0,298.1866,298.1866,-1.6845483,-2.6847591,0.00049716234,-2.3283064e-09,0.013703823,9.536743e-07,-0.00079345703,-0.00079345703
47,0.90878004,0.00429046,4.1253896,9.536743e-07,298.18582,298.18582,-2.6847591,0.0,0.0,4.656613e-10,0.013776779,4.7683716e-07,0.0043029785,0.004272461
47,0.90878004,0.0042904606,4.1391664,1.4305115e-06,298.19012,298.1901,0.0,-0.47909522,8.8751316e-05,-4.656613e-10,-0.035490513,-1.4305115e-06,-0.004699707,-0.0046691895
47,0.9088688,0.00429046,4.103676,0.0,298.18542,298.18542,-0.47909522,-2.129513,0.00039434433,-1.3969839e-09,0.0054712296,4.7683716e-07,-0.0037841797,-0.0037841797
47,0.90926313,0.0042904587,4.109147,4.7683716e-07,298.18164,298.18164,-2.129513,-1.8890027,0.00034981966,-9.313226e-10,0.022043705,4.7683716e-07,0.0016784668,0.0016784668
47,0.90961295,0.004290458,4.131191,9.536743e-07,298.18332,298.18332,-1.8890027,-0.5716303,0.00010585785,4.656613e-10,-0.0022382736,4.7683716e-07,0.00045776367,0.00045776367
47,0.9097188,0.0042904583,4.1289525,1.4305115e-06,298.18378,298.18378,-0.5716303,0.0,0.0,4.656613e-10,-0.017627716,-9.536743e-07,-0.0034179688,-0.0034179688
47,0.9097188,0.0042904587,4.111325,4.7683716e-07,298.18036,298.18036,0.0,-0.3259936,6.0379505e-05,4.656613e-10,-0.008571625,-4.7683716e-07,-0.0035705566,-0.0035705566
47,0.9097792,0.004290459,4.102753,0.0,298.1768,298.1768,-0.3259936,-0.27481854,5.0902367e-05,0.0,0.0036883354,4.7683716e-07,-0.002960205,-0.002960205
47,0.9098301,0.004290459,4.1064415,4.7683716e-07,298.17383,298.17383,-0.27481854,-0.24771607,4.5835972e-05,0.0,-0.0010738373,-4.7683716e-07,-0.0026550293,-0.0026550293
47,0.9098759,0.004290459,4.1053677,0.0,298.17117,298.17117,-0.24771607,0.0,0.0,0.0,-0.0006875992,4.7683716e-07,-0.002380371,-0.002380371
47,0.9098759,0.004290459,4.10468,4.7683716e-07,298.1688,298.1688,0.0,-1.3980509,0.00025892258,2.3283064e-09,-0.003672123,0.0,-0.0021972656,-0.0021972656
47,0.91013485,0.0042904615,4.101008,4.7683716e-07,298.1666,298.1666,-1.3980509,-2.0539196,0.00038033724,-4.656613e-10,0.018807888,4.7683716e-07,0.00030517578,0.00030517578
47,0.9105152,0.004290461,4.119816,9.536743e-07,298.1669,298.1669,-2.0539196,0.0,0.0,9.313226e-10,0.009628296,0.0,0.0029296875,0.0029296875
47,0.9105152,0.004290462,4.129444,9.536743e-07,298.16983,298.16983,0.0,0.0,0.0,0.0,-0.027115345,-9.536743e-07,-0.002319336,-0.002319336
47,0.9105152,0.004290462,4.102329,0.0,298.1675,298.1675,0.0,0.0,0.0,0.0,-0.00074386597,0.0,-0.0020446777,-0.0020446777
47,0.9105152,0.004290462,4.101585,0.0,298.16547,298.16547,0.0,-0.52311003,9.685755e-05,-4.656613e-10,-0.0005135536,4.7683716e-07,-0.0018005371,-0.0018005371
47,0.91061205,0.0042904615,4.1010714,4.7683716e-07,298.16367,298.16367,-0.52311003,0.0,0.0,0.0,0.006831646,-4.7683716e-07,-0.0012512207,-0.0012512207
47,0.91061205,0.0042904615,4.107903,0.0,298.1624,298.1624,0.0,0.0,0.0,9.313226e-10,-0.0071253777,4.7683716e-07,-0.0014648438,-0.0014648438
47,0.91061205,0.0042904625,4.1007776,4.7683716e-07,298.16095,298.16095,0.0,0.0,0.0,0.0,-0.00031995773,-4.7683716e-07,-0.0012817383,-0.0012817383
47,0.91061205,0.0042904625,4.1004577,0.0,298.15967,298.15967,0.0,-2.1357439,0.00039553642,-2.7939677e-09,-0.00023889542,0.0,-0.0011291504,-0.0011291504
47,0.9110076,0.0042904597,4.100219,0.0,298.15854,298.15854,-2.1357439,0.0,0.0,0.0,0.02884245,1.9073486e-06,0.0040893555,0.0040893555
47,0.9110076,0.0042904597,4.129061,1.9073486e-06,298.16263,298.16263,0.0,-1.9260721,0.0003566742,4.656613e-10,-0.027678967,-1.4305115e-06,-0.0014648438,-0.0014648438
47,0.91136426,0.00429046,4.1013823,4.7683716e-07,298.16116,298.16116,-1.9260721,0.0,0.0,9.313226e-10,0.025843143,4.7683716e-07,0.002960205,0.002960205
47,0.91136426,0.004290461,4.1272254,9.536743e-07,298.16412,298.16412,0.0,-3.5199609,0.0006518364,-4.656613e-10,-0.0253582,-9.536743e-07,-0.0016479492,-0.0016479492
47,0.9120161,0.0042904606,4.101867,0.0,298.16248,298.16248,-3.5199609,-1.7375145,0.00032174587,-4.656613e-10,0.046420097,1.4305115e-06,0.012237549,0.012237549
47,0.91233784,0.00429046,4.1482873,1.4305115e-06,298.1747,298.1747,-1.7375145,0.0,0.0,0.0,-0.020784855,-4.7683716e-07,0.00091552734,0.00091552734
47,0.91233784,0.00429046,4.1275024,9.536743e-07,298.17563,298.17563,0.0,0.0,0.0,9.313226e-10,-0.023881912,-4.7683716e-07,-0.0029907227,-0.0029907227
